subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S015,ES,30,30,0.873015873015873,0.04892392065848395,0.8861111111111111,0.09630519901866509,0.7142857142857144,0.07715167498104593,0.7895299145299145,0.0785238240385169,0.8931760204081632,0.03333554316828077,0.9523809523809524,0.04208968935634207,0.9007936507936507,0.02777777777777768,3.0837004405286237
S015,AS,10,10,0.876984126984127,0.020234204419019006,0.8150214108631958,0.07564962303255858,0.8333333333333334,0.044543540318737425,0.8198743343055738,0.01858385727272419,0.8917942176870749,0.02422536817824952,0.8988095238095238,0.051204317065729914,0.9007936507936507,0.023809523809523725,2.643171806167392
S015,AS,15,15,0.8849206349206349,0.014847846772912463,0.7922619047619047,0.03512409164745695,0.8928571428571429,0.05050762722761057,0.8378306878306878,0.02045437225405044,0.9386692176870749,0.004586617561732829,0.8809523809523809,0.030351306628528474,0.9007936507936507,0.015873015873015817,1.7621145374449279
S015,AS,20,20,0.888888888888889,0.029695693545824964,0.871031746031746,0.06192256561240968,0.7857142857142856,0.05050762722761051,0.8250915750915752,0.047176728470297705,0.9226190476190478,0.03629823314155225,0.9404761904761906,0.03035130662852846,0.9007936507936507,0.011904761904761751,1.3215859030836834
S015,AS,25,25,0.9007936507936507,0.022447834323382435,0.8838780609695153,0.025724752121013654,0.8095238095238096,0.07338588098772592,0.8431437454160743,0.04177083906237144,0.941220238095238,0.023118561361245425,0.9464285714285715,0.0145802960879951,0.9007936507936507,0.0,0.0
S015,AS,30,30,0.8849206349206349,0.04892392065848395,0.8769188390554179,0.018648802374316518,0.7619047619047619,0.1658141461569538,0.805103668261563,0.10267895844921955,0.91921768707483,0.031935904690839984,0.9464285714285715,0.0145802960879951,0.9007936507936507,0.015873015873015817,1.7621145374449279
S016,ES,10,10,0.8134920634920636,0.014847846772912463,0.7176785714285714,0.002452785449766236,0.7261904761904762,0.07338588098772587,0.7200658879904163,0.035922902497490354,0.8263180272108843,0.04556664869581234,0.8571428571428571,0.0145802960879951,0.8531746031746033,0.03968253968253965,4.65116279069767
S016,ES,15,15,0.8055555555555555,0.03124606299211039,0.7224474474474474,0.04994258984372272,0.6904761904761904,0.16060401860990528,0.6944444444444445,0.0801210823044986,0.807610544217687,0.046470378516526016,0.8630952380952381,0.05520011009223634,0.8531746031746033,0.04761904761904778,5.581395348837228
S016,ES,20,20,0.8373015873015873,0.043830797687251066,0.7968691936083241,0.08582724018095333,0.6904761904761904,0.06070261325705699,0.7393721021172001,0.06927965975294065,0.8681972789115647,0.024898781049407046,0.9107142857142857,0.03857583749052298,0.8531746031746033,0.015873015873015928,1.860465116279076
S016,ES,25,25,0.8055555555555557,0.044895668646764926,0.7289463376419897,0.1039242758762596,0.7023809523809524,0.10240863413145986,0.7064856711915534,0.06404463120177377,0.8532100340136054,0.03664764986912132,0.8571428571428571,0.08117965295824912,0.8531746031746033,0.04761904761904756,5.581395348837202
S016,ES,30,30,0.8571428571428572,0.033671751485073675,0.8783068783068783,0.014965222882254972,0.6666666666666666,0.13468700594029476,0.7494824016563147,0.0761274381401666,0.8965773809523809,0.028616583027309763,0.9523809523809524,0.016835875742536838,0.8531746031746033,-0.003968253968253954,-0.46511627906976577
